ticket_id,customer_id,date,issue_type,priority,description,source_event
T4357,C9279,2026-09-21,Late Delivery,Medium,Package arrived very late,Shipping Migration
T4358,C33540,2026-09-21,Tracking Issue,Low,Tracking information unavailable,Shipping Migration
T4359,C73704,2026-09-21,Package Missing,Low,Shipment lost,Shipping Migration
T4360,C26808,2026-09-21,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4361,C19054,2026-09-21,Tracking Issue,High,Tracking not updating,Shipping Migration
T4362,C86299,2026-09-21,Package Missing,Medium,Shipment lost,Shipping Migration
T4363,C94244,2026-09-22,Package Missing,High,Shipment lost,Shipping Migration
T4364,C34711,2026-09-22,Late Delivery,Low,Order delayed,Shipping Migration
T4365,C49250,2026-09-22,Tracking Issue,High,Cannot locate shipment,Shipping Migration
T4366,C70684,2026-09-22,Late Delivery,Low,Package arrived very late,Shipping Migration
T4367,C38346,2026-09-22,Tracking Issue,Low,Cannot locate shipment,Shipping Migration
T4368,C79305,2026-09-22,Package Missing,Medium,Package never arrived,Shipping Migration
T4369,C35392,2026-09-22,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4370,C95321,2026-09-22,Package Missing,Low,Package never arrived,Shipping Migration
T4371,C3879,2026-09-22,Package Missing,Low,Package never arrived,Shipping Migration
T4372,C51307,2026-09-22,Late Delivery,Medium,Package arrived very late,Shipping Migration
T4373,C59186,2026-09-22,Package Missing,Low,Order missing,Shipping Migration
T4374,C21200,2026-09-22,Package Missing,Low,Shipment lost,Shipping Migration
T4375,C30494,2026-09-22,Late Delivery,High,Order delayed,Shipping Migration
T4376,C67603,2026-09-22,Late Delivery,High,Delivery took too long,Shipping Migration
T4377,C61073,2026-09-22,Package Missing,Medium,Package never arrived,Shipping Migration
T4378,C38550,2026-09-22,Late Delivery,High,Delivery took too long,Shipping Migration
T4379,C43168,2026-09-22,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4380,C10708,2026-09-22,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4381,C82037,2026-09-22,Package Missing,Medium,Shipment lost,Shipping Migration
T4382,C5831,2026-09-22,Tracking Issue,High,Cannot locate shipment,Shipping Migration
T4383,C84043,2026-09-22,Tracking Issue,Low,Tracking not updating,Shipping Migration
T4384,C95003,2026-09-22,Tracking Issue,Low,Cannot locate shipment,Shipping Migration
T4385,C23372,2026-09-22,Tracking Issue,Low,Cannot locate shipment,Shipping Migration
T4386,C19196,2026-09-22,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4387,C41582,2026-09-22,Late Delivery,Low,Delivery took too long,Shipping Migration
T4388,C75266,2026-09-22,Package Missing,Low,Shipment lost,Shipping Migration
T4389,C22185,2026-09-22,Package Missing,Low,Package never arrived,Shipping Migration
T4390,C62246,2026-09-22,Tracking Issue,Low,Cannot locate shipment,Shipping Migration
T4391,C43999,2026-09-22,Package Missing,High,Shipment lost,Shipping Migration
T4392,C23558,2026-09-22,Late Delivery,Medium,Package arrived very late,Shipping Migration
T4393,C85514,2026-09-22,Late Delivery,High,Delivery took too long,Shipping Migration
T4394,C24401,2026-09-23,Late Delivery,Low,Package arrived very late,Shipping Migration
T4395,C21741,2026-09-23,Late Delivery,Low,Delivery took too long,Shipping Migration
T4396,C59683,2026-09-23,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4397,C88891,2026-09-23,Late Delivery,High,Delivery took too long,Shipping Migration
T4398,C66536,2026-09-23,Late Delivery,Medium,Order delayed,Shipping Migration
T4399,C54505,2026-09-23,Package Missing,Low,Order missing,Shipping Migration
T4400,C92058,2026-09-23,Package Missing,Medium,Shipment lost,Shipping Migration
T4401,C13080,2026-09-23,Package Missing,Low,Shipment lost,Shipping Migration
T4402,C12553,2026-09-23,Tracking Issue,Low,Tracking not updating,Shipping Migration
T4403,C70064,2026-09-23,Late Delivery,High,Delivery took too long,Shipping Migration
T4404,C528,2026-09-23,Late Delivery,Medium,Delivery took too long,Shipping Migration
T4405,C93317,2026-09-23,Package Missing,Medium,Package never arrived,Shipping Migration
T4406,C92230,2026-09-23,Late Delivery,Medium,Delivery took too long,Shipping Migration
T4407,C3324,2026-09-23,Tracking Issue,Low,Tracking not updating,Shipping Migration
T4408,C15438,2026-09-23,Tracking Issue,High,Tracking not updating,Shipping Migration
T4409,C13488,2026-09-23,Late Delivery,Medium,Package arrived very late,Shipping Migration
T4410,C21306,2026-09-23,Late Delivery,Low,Order delayed,Shipping Migration
T4411,C33771,2026-09-23,Tracking Issue,Low,Cannot locate shipment,Shipping Migration
T4412,C55620,2026-09-23,Package Missing,Medium,Package never arrived,Shipping Migration
T4413,C40123,2026-09-23,Package Missing,Medium,Shipment lost,Shipping Migration
T4414,C51045,2026-09-24,Late Delivery,High,Order delayed,Shipping Migration
T4415,C90503,2026-09-24,Package Missing,High,Order missing,Shipping Migration
T4416,C71154,2026-09-24,Package Missing,High,Package never arrived,Shipping Migration
T4417,C5306,2026-09-24,Package Missing,Medium,Shipment lost,Shipping Migration
T4418,C63091,2026-09-24,Package Missing,Low,Package never arrived,Shipping Migration
T4419,C42643,2026-09-24,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4420,C6679,2026-09-24,Late Delivery,Low,Order delayed,Shipping Migration
T4421,C44186,2026-09-24,Late Delivery,High,Delivery took too long,Shipping Migration
T4422,C81214,2026-09-24,Late Delivery,High,Order delayed,Shipping Migration
T4423,C77282,2026-09-24,Package Missing,Low,Shipment lost,Shipping Migration
T4424,C27313,2026-09-24,Package Missing,Low,Shipment lost,Shipping Migration
T4425,C60047,2026-09-24,Late Delivery,High,Delivery took too long,Shipping Migration
T4426,C64043,2026-09-24,Late Delivery,Medium,Order delayed,Shipping Migration
T4427,C31958,2026-09-24,Tracking Issue,High,Tracking not updating,Shipping Migration
T4428,C19694,2026-09-24,Package Missing,High,Order missing,Shipping Migration
T4429,C10761,2026-09-24,Package Missing,Low,Package never arrived,Shipping Migration
T4430,C35707,2026-09-24,Package Missing,High,Order missing,Shipping Migration
T4431,C34144,2026-09-24,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4432,C63926,2026-09-24,Late Delivery,Low,Order delayed,Shipping Migration
T4433,C49632,2026-09-24,Late Delivery,High,Package arrived very late,Shipping Migration
T4434,C11566,2026-09-24,Package Missing,Low,Shipment lost,Shipping Migration
T4435,C65715,2026-09-24,Late Delivery,Low,Order delayed,Shipping Migration
T4436,C97450,2026-09-24,Late Delivery,Low,Package arrived very late,Shipping Migration
T4437,C61903,2026-09-24,Tracking Issue,Low,Cannot locate shipment,Shipping Migration
T4438,C930,2026-09-24,Package Missing,Medium,Order missing,Shipping Migration
T4439,C13581,2026-09-24,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4440,C13528,2026-09-25,Package Missing,Low,Package never arrived,Shipping Migration
T4441,C41058,2026-09-25,Tracking Issue,Low,Tracking not updating,Shipping Migration
T4442,C70913,2026-09-25,Tracking Issue,Low,Tracking not updating,Shipping Migration
T4443,C22450,2026-09-25,Package Missing,Low,Order missing,Shipping Migration
T4444,C77200,2026-09-25,Late Delivery,Medium,Delivery took too long,Shipping Migration
T4445,C69429,2026-09-25,Tracking Issue,Low,Tracking information unavailable,Shipping Migration
T4446,C16120,2026-09-25,Late Delivery,Low,Order delayed,Shipping Migration
T4447,C52968,2026-09-25,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4448,C6669,2026-09-25,Late Delivery,Medium,Delivery took too long,Shipping Migration
T4449,C57996,2026-09-25,Package Missing,Low,Shipment lost,Shipping Migration
T4450,C16077,2026-09-25,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4451,C27107,2026-09-25,Tracking Issue,Low,Tracking information unavailable,Shipping Migration
T4452,C94770,2026-09-25,Package Missing,Medium,Shipment lost,Shipping Migration
T4453,C74711,2026-09-25,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4454,C53077,2026-09-25,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4455,C99993,2026-09-25,Package Missing,Medium,Order missing,Shipping Migration
T4456,C89200,2026-09-25,Package Missing,Medium,Order missing,Shipping Migration
T4457,C40310,2026-09-25,Late Delivery,High,Package arrived very late,Shipping Migration
T4458,C61411,2026-09-25,Package Missing,High,Shipment lost,Shipping Migration
T4459,C83407,2026-09-25,Package Missing,Medium,Order missing,Shipping Migration
T4460,C76575,2026-09-25,Late Delivery,Low,Package arrived very late,Shipping Migration
T4461,C69286,2026-09-25,Late Delivery,Low,Delivery took too long,Shipping Migration
T4462,C23440,2026-09-25,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4463,C44918,2026-09-25,Late Delivery,High,Delivery took too long,Shipping Migration
T4464,C41197,2026-09-25,Package Missing,High,Order missing,Shipping Migration
T4465,C32400,2026-09-25,Package Missing,Low,Package never arrived,Shipping Migration
T4466,C49532,2026-09-25,Tracking Issue,Low,Tracking not updating,Shipping Migration
T4467,C60343,2026-09-25,Tracking Issue,Low,Tracking not updating,Shipping Migration
T4468,C58071,2026-09-25,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4469,C70442,2026-09-26,Late Delivery,Low,Order delayed,Shipping Migration
T4470,C89043,2026-09-26,Tracking Issue,Low,Tracking information unavailable,Shipping Migration
T4471,C61519,2026-09-26,Tracking Issue,Low,Cannot locate shipment,Shipping Migration
T4472,C1095,2026-09-26,Tracking Issue,Low,Cannot locate shipment,Shipping Migration
T4473,C92784,2026-09-26,Package Missing,Medium,Package never arrived,Shipping Migration
T4474,C4935,2026-09-26,Late Delivery,Medium,Delivery took too long,Shipping Migration
T4475,C95353,2026-09-26,Tracking Issue,Low,Tracking not updating,Shipping Migration
T4476,C57185,2026-09-26,Tracking Issue,Low,Tracking information unavailable,Shipping Migration
T4477,C7140,2026-09-26,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4478,C38109,2026-09-26,Tracking Issue,Low,Tracking information unavailable,Shipping Migration
T4479,C63373,2026-09-26,Tracking Issue,Medium,Cannot locate shipment,Shipping Migration
T4480,C7995,2026-09-26,Package Missing,Medium,Shipment lost,Shipping Migration
T4481,C6230,2026-09-26,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4482,C44790,2026-09-26,Late Delivery,High,Order delayed,Shipping Migration
T4483,C9525,2026-09-26,Tracking Issue,Low,Tracking information unavailable,Shipping Migration
T4484,C86763,2026-09-26,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4485,C54204,2026-09-26,Package Missing,Low,Order missing,Shipping Migration
T4486,C53239,2026-09-26,Package Missing,Medium,Order missing,Shipping Migration
T4487,C96368,2026-09-26,Package Missing,Medium,Shipment lost,Shipping Migration
T4488,C21962,2026-09-26,Package Missing,Low,Package never arrived,Shipping Migration
T4489,C1245,2026-09-26,Package Missing,High,Shipment lost,Shipping Migration
T4490,C77220,2026-09-26,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4491,C44939,2026-09-26,Late Delivery,Low,Delivery took too long,Shipping Migration
T4492,C47081,2026-09-26,Package Missing,Low,Order missing,Shipping Migration
T4493,C24261,2026-09-26,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4494,C41192,2026-09-26,Late Delivery,Medium,Package arrived very late,Shipping Migration
T4495,C88488,2026-09-26,Late Delivery,Low,Delivery took too long,Shipping Migration
T4496,C73307,2026-09-26,Late Delivery,Low,Package arrived very late,Shipping Migration
T4497,C11241,2026-09-26,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4498,C17333,2026-09-26,Late Delivery,High,Package arrived very late,Shipping Migration
T4499,C88203,2026-09-26,Tracking Issue,Low,Tracking not updating,Shipping Migration
T4500,C39421,2026-09-26,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4501,C41253,2026-09-26,Late Delivery,Low,Delivery took too long,Shipping Migration
T4502,C8464,2026-09-27,Package Missing,Low,Shipment lost,Shipping Migration
T4503,C85095,2026-09-27,Package Missing,High,Shipment lost,Shipping Migration
T4504,C35940,2026-09-27,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4505,C26171,2026-09-27,Package Missing,Low,Package never arrived,Shipping Migration
T4506,C44545,2026-09-27,Package Missing,Low,Order missing,Shipping Migration
T4507,C590,2026-09-27,Late Delivery,Low,Package arrived very late,Shipping Migration
T4508,C83911,2026-09-27,Tracking Issue,Low,Tracking not updating,Shipping Migration
T4509,C2867,2026-09-27,Tracking Issue,Low,Cannot locate shipment,Shipping Migration
T4510,C53375,2026-09-27,Late Delivery,High,Order delayed,Shipping Migration
T4511,C90153,2026-09-27,Late Delivery,Medium,Package arrived very late,Shipping Migration
T4512,C45098,2026-09-27,Late Delivery,Medium,Order delayed,Shipping Migration
T4513,C91412,2026-09-27,Tracking Issue,High,Tracking information unavailable,Shipping Migration
T4514,C92559,2026-09-27,Late Delivery,High,Package arrived very late,Shipping Migration
T4515,C98885,2026-09-27,Tracking Issue,Low,Tracking information unavailable,Shipping Migration
T4516,C9942,2026-09-27,Tracking Issue,Medium,Cannot locate shipment,Shipping Migration
T4517,C50547,2026-09-27,Package Missing,Low,Package never arrived,Shipping Migration
T4518,C86497,2026-09-27,Package Missing,Low,Order missing,Shipping Migration
T4519,C42079,2026-09-27,Package Missing,Low,Order missing,Shipping Migration
T4520,C26402,2026-09-27,Late Delivery,Medium,Delivery took too long,Shipping Migration
T4521,C98695,2026-09-27,Tracking Issue,Low,Cannot locate shipment,Shipping Migration
T4522,C13571,2026-09-27,Package Missing,Low,Package never arrived,Shipping Migration
T4523,C26724,2026-09-27,Package Missing,Low,Order missing,Shipping Migration
T4524,C93938,2026-09-27,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4525,C39674,2026-09-27,Package Missing,Low,Shipment lost,Shipping Migration
T4526,C9623,2026-09-27,Tracking Issue,Low,Tracking not updating,Shipping Migration
T4527,C92247,2026-09-28,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4528,C93330,2026-09-28,Late Delivery,High,Delivery took too long,Shipping Migration
T4529,C28289,2026-09-28,Tracking Issue,Medium,Tracking not updating,Shipping Migration
T4530,C57327,2026-09-28,Late Delivery,Low,Package arrived very late,Shipping Migration
T4531,C74311,2026-09-28,Package Missing,High,Order missing,Shipping Migration
T4532,C50338,2026-09-28,Package Missing,High,Shipment lost,Shipping Migration
T4533,C93939,2026-09-28,Late Delivery,Medium,Order delayed,Shipping Migration
T4534,C59671,2026-09-28,Package Missing,Low,Package never arrived,Shipping Migration
T4535,C6108,2026-09-28,Package Missing,Low,Order missing,Shipping Migration
T4536,C31609,2026-09-28,Tracking Issue,Low,Tracking information unavailable,Shipping Migration
T4537,C83001,2026-09-28,Package Missing,Medium,Shipment lost,Shipping Migration
T4538,C47548,2026-09-28,Package Missing,High,Package never arrived,Shipping Migration
T4539,C53026,2026-09-28,Package Missing,Low,Shipment lost,Shipping Migration
T4540,C18461,2026-09-28,Late Delivery,Medium,Package arrived very late,Shipping Migration
T4541,C98377,2026-09-28,Package Missing,Low,Order missing,Shipping Migration
T4542,C7718,2026-09-28,Tracking Issue,Low,Tracking information unavailable,Shipping Migration
T4543,C51646,2026-09-28,Tracking Issue,Medium,Tracking information unavailable,Shipping Migration
T4544,C98040,2026-09-28,Late Delivery,Medium,Order delayed,Shipping Migration
T4545,C79615,2026-09-28,Late Delivery,Low,Delivery took too long,Shipping Migration
T4546,C32533,2026-09-28,Package Missing,High,Order missing,Shipping Migration
T4547,C55943,2026-09-28,Late Delivery,Medium,Package arrived very late,Shipping Migration
T4548,C2439,2026-09-28,Package Missing,Medium,Package never arrived,Shipping Migration
